retrieved_at,query,tweet_created_at,tweet_url,tweet_id,tweet_type,in_reply_to_name,referenced_tweets,sensitive,lang,username,user_id,text,rt_count,reply_count,like_count,quote_count,impression_count,has_media,if_video_duration,if_video_views,media_url,ent_hashtags,ent_mentions,ent_anotation_types,ent_anotation_elements,place_name,visible_user_name,followers_count,following_count,user_total_tweets,listed_on
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-08T23:42:55.000Z,https://twitter.com/markitooos_/status/1655719961405300738,1655719961405300738,replied_to,CapitanBitcoin,https://twitter.com/CapitanBitcoin/status/1655666788518993938,False,es,markitooos_,899203300821807104,@CapitanBitcoin Mas seguridad en barcelona y fuera esta chusma que ensucia la imagen de la ciudad cometiendo robos y demás. Que mas del 75% de detenidos en barcelona son inmigrantes.,0,0,1,0,104,['false'],0,0,['false'],false,CapitanBitcoin,Place;Place,barcelona;barcelona,false,markitoos_,27,119,1201,0
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-08T23:02:21.000Z,https://twitter.com/TitaLupo/status/1655709753991995393,1655709753991995393,original,false,https://twitter.com/TitaLupo/status/1655709753991995393/photo/1,False,es,TitaLupo,1343679203481419778,"Barcelona ahora mismo se la han cargado, la inmigración ilegal ,independentismo ,
bandalismo....
Por una Barcelona de todos los españoles ,
si es eso lo que quieres ,
vota a VOX ,el único partido dispuesto a salvar 
a cada ciudad de España. https://t.co/VRpRTEc1qW",10,0,17,0,91,['photo'],None,None,['https://pbs.twimg.com/media/FvpDPliWAAAPW02.jpg'],false,false,Organization;Organization;Organization;Place,Barcelona;Barcelona;VOX;España,false,Tita De Lupo,6715,6883,55470,2
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-08T21:58:07.000Z,https://twitter.com/vox_bcnciudad/status/1655693587810590721,1655693587810590721,original,false,https://twitter.com/vox_bcnciudad/status/1655693587810590721/video/1,False,es,vox_bcnciudad,1244598400122830853,"Pondremos Barcelona en orden para que nuestros barrios vuelvan a ser lugares de hermandad y no de delincuencia para la inmigración ilegal y masiva.

Vamos a dar todo lo posible para que testimonios como este no vuelvan a ocurrir jamás.

👇🏻👇🏻 https://t.co/n9AQr1uGXY",34,0,66,1,7728,['video'],35.571,2454,['None'],false,false,Place,Barcelona,false,VOX Barcelona Ciudad,5591,1536,2407,24
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-08T19:49:12.000Z,https://twitter.com/CMEROQUERO/status/1655661145863102473,1655661145863102473,replied_to,vitoquiles,https://twitter.com/vitoquiles/status/1655612908133396488,False,es,CMEROQUERO,3048021520,"@vitoquiles De vergüenza, es el gobierno responsable con su política de inmigración descontrolada y la ocultación de delitos . Espero que lo que está ocurriendo en Barcelona, no se extienda al resto del país",0,0,0,0,12,['false'],0,0,['false'],false,vitoquiles,Place,Barcelona,false,CMEROQUERO,77,127,1074,2
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-08T18:31:54.000Z,https://twitter.com/NavajaMariposa/status/1655641691301240838,1655641691301240838,replied_to,None,https://twitter.com/None/status/1655513202015313920,False,es,NavajaMariposa,1370143951060135937,"@jaumecollboni @liniaxarxa Que Barcelona? La que habéis destruido, llenado de inmigrantes ilegales y okupas? A buenas horas, cantamañanas.",0,0,0,0,9,['false'],0,0,['false'],false,jaumecollboni;liniaxarxa,Organization,Barcelona,false,navaja mariposa,881,1038,108942,2
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-08T17:15:50.000Z,https://twitter.com/javiadan_/status/1655622550238396417,1655622550238396417,quoted,false,https://twitter.com/20m/status/1655463014286389250,False,es,javiadan_,2184322090,"Jajajjajaja menudo hijo de la gran puta. Que saquen los datos de los inmigrantes que viven en Soria o en León y los que viven en Madrid o en Barcelona. 
Y cuál es la zona en teoría despoblada? León o Madrid? Hipócritas sinvergüenzas. https://t.co/j996wkLnIO",0,0,2,0,91,['false'],0,0,['false'],false,false,Place;Place;Place;Place;Place;Place,Soria;León;Madrid;Barcelona;León;Madrid,false,el Dandi de Lagarto 🇧🇷,361,227,50152,2
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-08T15:37:21.000Z,https://twitter.com/EmilioGRanz/status/1655597767060869120,1655597767060869120,replied_to,comuns_info,https://twitter.com/comuns_info/status/1655551035253874689,False,es,EmilioGRanz,1428767253160419329,"@comuns_info si pones el gráfico de aumento de delincuencia en Barcelona o de inmigrantes violando mujeres, te sale justo al revés",0,0,3,0,37,['false'],0,0,['false'],false,comuns_info,Place,Barcelona,false,Emilio García 🏳️‍🌈 💙 🇪🇸,933,1113,12563,13
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-08T14:30:40.000Z,https://twitter.com/machotesur/status/1655580984010502146,1655580984010502146,replied_to,irene_rol,https://twitter.com/irene_rol/status/1655580060609282054,False,es,machotesur,262216575,"@irene_rol Bueno puede ser causalidad, no tiene nada q ver lo del coche con tu casa, puede ser distinto, es cierto que en España aumenta mucho la inseguridad,q decir de los okupas,, sobretodo Barcelona Madrid Valencia, Bilbao, las grandes ciudades con mucha inmigración",0,1,1,0,22,['false'],0,0,['false'],false,irene_rol,Place;Organization;Place;Place,España;Barcelona Madrid;Valencia;Bilbao,false,Juan,3686,3467,494589,73
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-08T14:01:28.000Z,https://twitter.com/manologesto/status/1655573635451502597,1655573635451502597,replied_to,laSextaTV,https://twitter.com/laSextaTV/status/1655548145013489665,False,es,manologesto,132591997,"@laSextaTV Madre mía, que está “orca” critique a Ayudo teniendo Barcelona como la tiene.. llena de delincuentes, inmigrantes ilegales, Okupas y demás fauna.. es de traca.. en fin.. poco más que contentar..",0,0,0,0,16,['false'],0,0,['false'],false,laSextaTV,Person;Place,Ayudo;Barcelona,false,Mgesto,87,487,11894,0
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-08T12:31:08.000Z,https://twitter.com/Linda31052788/status/1655550902550290434,1655550902550290434,quoted,false,https://twitter.com/NonNobis10/status/1655506623723446278,False,es,Linda31052788,1544248673256804352,"La Okupación , junto con el islamismo, suciedad,  pobreza, urbanismo caótico, inseguridad,delincuencia, inmigración ilegal...etc...han triunfado en la podemita y socialista Barcelona después de 8 años de gobierno de coalición J.Collboni (PSC) y A.Colau..

Okupadas desde 2016 https://t.co/amL2oFgRAm",20,5,31,2,928,['false'],0,0,['false'],false,false,Place;Person;Organization;Person,Barcelona;J.Collboni;PSC;A.Colau,false,Linda,2020,3074,24042,3
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-08T12:27:12.000Z,https://twitter.com/espanyolatzaros/status/1655549911113388032,1655549911113388032,replied_to,None,https://twitter.com/None/status/1655499336204050440,False,es,espanyolatzaros,1006885274608193537,"@LvdwigIHS @Fachmanrev @VozPatriarcado Ahora en Barcelona están haciendo effetá en un barrio de inmigrantes latinos, así que muy cayetanos no son, y está funcionando muy bien.",0,1,2,0,155,['false'],0,0,['false'],false,LvdwigIHS;Fachmanrev;VozPatriarcado,Place,Barcelona,false,Mateu (espanyol),1529,662,28876,4
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-08T12:07:09.000Z,https://twitter.com/CayoJulioCesar1/status/1655544869094293504,1655544869094293504,replied_to,None,https://twitter.com/None/status/1655498369693786115,False,es,CayoJulioCesar1,298193159,"@blankis80 @kisa80 @el_pais Si en Madrid hay, en la comunista Barcelona es el acabose...no la llames Barcelona, llámala Barcelothan...desde que el gobierno comunista está en el poder, mira las estadísticas de delincuencia en España, acorde a la entrada indiscriminada de inmigrantes ilegales.",0,0,0,0,12,['false'],0,0,['false'],false,blankis80;kisa80;el_pais,Place;Place;Place;Person;Place,Madrid;Barcelona;Barcelona;Barcelothan;España,false,Pretoriano,146,1793,12767,11
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-08T11:46:47.000Z,https://twitter.com/JavierJimnezJi6/status/1655539743122178048,1655539743122178048,replied_to,None,https://twitter.com/None/status/1655171304926896128,False,es,JavierJimnezJi6,1530252644169797632,"@janetsanz @bcnencomu @EnComu_Podem @StAndreuEnComu @ClotEnComu @GraciaEnComu @9bcomu @Lucia_MartinG @paugv87 @EsqEixEnComu @BComuGlobal Barcelona es hoy una ciudad insegura, te pueden robar y analizarte sin que la policía prácticamente no puede hacer nada, son inmigrantes y están protegidos por el ayuntamiento de Barcelona y generalidad. Una vergüenza.",0,0,0,0,5,['false'],0,0,['false'],false,janetsanz;bcnencomu;EnComu_Podem;StAndreuEnComu;ClotEnComu;GraciaEnComu;9bcomu;Lucia_MartinG;paugv87;EsqEixEnComu;BComuGlobal,Place;Place,Barcelona;Barcelona,false,jjjjjimenez,149,290,773,0
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-08T06:00:01.000Z,https://twitter.com/info288/status/1655452473337823234,1655452473337823234,original,false,https://www.elmundo.es/cataluna/2023/05/07/6457863921efa0bf488b4587.html,False,es,info288,994693789267750913,"👮🏻‍♂ Dos hombres, apuñalados esta madrugada en el centro de Barcelona con 3 minutos de diferencia #Barcelona #Mossos #Inmigración

https://t.co/Q51hQcVutV",0,0,0,0,30,['false'],0,0,['false'],Barcelona;Mossos;Inmigración,false,Place;Place;Organization,e Barcelo; #Barcelo; #Moss,false,Info 288,1984,4,57225,29
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-07T23:08:38.000Z,https://twitter.com/raros_shoes/status/1655348948951760897,1655348948951760897,replied_to,LaVanguardia,https://twitter.com/LaVanguardia/status/1655215911262105601,False,es,raros_shoes,1577809575226507265,"@LaVanguardia Barcelona vota MIERDA, Barcelona tiene MIERDA. No me dan ninguna pena, pq siguen votando a partidos pro inmigracion ilegal y pro okupación. Personalmente no volveré a pisar semejante estercolero, mis visitas a clínicas van a Madrid.",0,0,0,0,18,['false'],0,0,['false'],false,LaVanguardia,Organization;Place;Place,Barcelona;Barcelona;Madrid,false,El Señor Zapatos Raros,6,132,189,0
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-07T19:52:29.000Z,https://twitter.com/zeltibero/status/1655299582186717190,1655299582186717190,replied_to,None,https://twitter.com/zeltibero/status/1655299582186717190/photo/1,False,es,zeltibero,1050807042422820870,"@vox_es @Santi_ABASCAL @vox_bcnciudad @vox_barcelona Logros de sepaRATAS y mafia PSOE Unidas Pandemias: 187.857 muertas, millones en paro, aumento pobreza, impuestos, inflación, despilfarro, deuda pública, corrupción, censura, impunidad sepaRATAS, invasión inmigrantes ilegales... 💚#VOX #SoloQuedaVox https://t.co/hw1h5qurZB",0,0,3,0,42,['photo'],None,None,['https://pbs.twimg.com/media/FvjOL6FX0AU5nnr.jpg'],VOX;SoloQuedaVox,vox_es;Santi_ABASCAL;vox_bcnciudad;vox_barcelona,Organization;Organization,PSOE Unidas Pandemias;VOX,false,Marcelino Rodríguez Maldonado,704,18,233675,3
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-07T19:38:38.000Z,https://twitter.com/laio2376/status/1655296098464923652,1655296098464923652,replied_to,None,https://twitter.com/None/status/1655274107083145219,False,es,laio2376,1318260016231682050,"@homedelsac @rubnpulido @interiorgob Si dan  nacionalidad si pueden  votar en las municipales,mira Barcelona,1500 inmigrantes censados en el mismo piso y todos viviendo en Marruecos y cobrando pagas",0,0,0,0,25,['false'],0,0,['false'],false,homedelsac;rubnpulido;interiorgob,Place;Place,Barcelona;Marruecos,false,laio23,1507,2356,25661,4
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-07T19:05:02.000Z,https://twitter.com/MireiaSabatCAT/status/1655287643041681409,1655287643041681409,original,false,https://www.20minutos.es/noticia/5125487/0/dos-hombres-apunalados-de-madrugada-en-barcelona-con-3-minutos-de-diferencia/,False,es,MireiaSabatCAT,1650109530468958211,"Apostamos a que en TODOS los casos hay inmigrantes involucrados???

Pero te quieren vender el rollo de la multiculuturalidad y que te van a pagar las pensiones.....

Dos hombres apuñalados de madrugada en #Barcelona con tres minutos de diferencia 

https://t.co/AYriaJJJ7T",0,0,1,0,8,['false'],0,0,['false'],Barcelona,false,Place,Barcelona,false,Mireia Sabat,6,66,153,0
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-07T16:13:13.000Z,https://twitter.com/Manu_madrid1985/status/1655244404691542019,1655244404691542019,replied_to,danielsirera,https://twitter.com/danielsirera/status/1655100751683657728,False,es,Manu_madrid1985,1470849451489124354,"@danielsirera Tú quieres a las inmigrantes ilegales. PP siempre ha sido una puta mierda en Cataluña, tú fuiste el presidente de PP de Cataluña y ahora que te presente al ayuntamiento de Barcelona no puedes votar en la Ciudad Condal, porque estás empadronado en Alicante. Sois un meme de partit.",0,0,0,0,26,['false'],0,0,['false'],false,danielsirera,Organization;Place;Organization;Place;Place;Place;Place,PP;Cataluña;PP;Cataluña;Barcelona;Ciudad Condal;Alicante,false,Manuel,733,747,5921,0
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-07T12:54:00.000Z,https://twitter.com/juliopokk/status/1655194268112175104,1655194268112175104,replied_to,SrNaninho,https://twitter.com/SrNaninho/status/1654910345960464389,False,es,juliopokk,1374795758,"@SrNaninho Ya se esta yendo de las manos las que lian los inmigrantes en Barcelona, ah no, espera...",0,2,1,0,49,['false'],0,0,['false'],false,SrNaninho,Place,Barcelona,false,Julio Carmona,39,117,435,0
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-07T08:56:28.000Z,https://twitter.com/chispigordi1/status/1655134491050909696,1655134491050909696,original,false,https://twitter.com/chispigordi1/status/1655134491050909696/photo/1,False,es,chispigordi1,1622634552639225862,Montmeló lo pueden utilizar como campamento para okupas que estén en espera de asaltar una vivienda y la Fira de Barcelona puede dedicarse a la venta de pisos de los que expropie el gobierno a precio simbólico y con preferencia para inmigrantes ilegales https://t.co/34fgJHdQuR,0,0,2,0,95,['photo'],None,None,['https://pbs.twimg.com/media/Fvg4DELXwAMp-u0.jpg'],false,false,Place,Barcelona,false,chispigordi,1647,2082,4028,4
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-07T08:46:31.000Z,https://twitter.com/Mila87723614/status/1655131987743592449,1655131987743592449,replied_to,None,https://twitter.com/None/status/1655131985046634499,False,es,Mila87723614,1207332036366782464,"violencia campa a sus anchas por las calles mientras la lideresa se dedica a vociferar ""comunismo o libertad""!
Saben?
Hace tiempo @guidoprincesa, Samuel Vázquez, Presidente de @PoliciaSXXI dijo que Barcelona sería la primera ciudad a la que la ""inmigración"" llenaría las calles
⬇️",2,1,4,0,25,['false'],0,0,['false'],false,guidoprincesa;PoliciaSXXI,Person;Place,Samuel Vázquez;Barcelona,false,Mila,14444,14604,74559,19
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-06T13:08:01.000Z,https://twitter.com/Vendeano/status/1654835410093080576,1654835410093080576,original,false,https://gaceta.es/espana/el-candidato-del-pp-a-la-alcaldia-de-barcelona-a-favor-de-empadronar-a-todos-los-inmigrantes-ilegales-20230502-1432/,False,es,Vendeano,4514218882,"PP: Papeles Para todos.
https://t.co/l9QhnvvJ1X a través de @gaceta_es",0,1,0,0,5,['false'],0,0,['false'],false,gaceta_es,Other,Papeles,false,Javier Magar Garca,152,773,8360,1
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-06T11:13:40.000Z,https://twitter.com/Cecilio21123872/status/1654806630544834562,1654806630544834562,replied_to,interiorgob,https://twitter.com/interiorgob/status/1654789098845126657,False,es,Cecilio21123872,952975584656805890,"@interiorgob Papel mojado no paran de verse imágenes con inmigrantes ilegales portando machetes, hachas...  con total impunidad, las últimas anoche en Barcelona. Estáis demostrando que sobrais todos los responsables.",0,1,0,0,67,['false'],0,0,['false'],false,interiorgob,Person;Place,Papel;Barcelona,false,Cecilio,43,150,3473,1
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-06T08:55:06.000Z,https://twitter.com/LiberalNuevas/status/1654771761085292548,1654771761085292548,replied_to,None,https://twitter.com/None/status/959422767572701184,False,es,LiberalNuevas,1265344097105166337,"@Ortega_Smith @canasporespana @vox_barcelona @Cuida_LoTuyo @vox_es @pedro_fhz @europapress @jusapol @Santi_ABASCAL @monasterioR @voxnoticias_es Empleo, educación ,salud , vivienda #conciudadadanosnosproyectamos  Cambiamos #elcambioesciudadanos Ganamos #LasRozasConCiudadanos Seamos o vengamos de donde vengamos #TodosSomosCiudadanos #Inmigracion",0,0,0,0,0,['false'],0,0,['false'],conciudadadanosnosproyectamos;elcambioesciudadanos;LasRozasConCiudadanos;TodosSomosCiudadanos;Inmigracion,Ortega_Smith;canasporespana;vox_barcelona;Cuida_LoTuyo;vox_es;pedro_fhz;europapress;jusapol;Santi_ABASCAL;monasterioR;voxnoticias_es,false,false,false,@tenemosunplanparati,3,70,151,0
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-05T18:10:40.000Z,https://twitter.com/OSMEXICANFUSCA/status/1654549185956380675,1654549185956380675,replied_to,None,https://twitter.com/None/status/1654229629706596352,False,es,OSMEXICANFUSCA,1643372850911346688,"@sanchezcastejon @PSOE @socialistes_cat Sanchez Barcelona ya nunca sera la grande que fue siempre.. 
Desde que dieron alas a sus sueños humedos el Pugdemon y sus secuaces+la inmigracion sin control...+violencia
La barcelona de la que hablas se extinguio.",0,0,1,0,18,['false'],0,0,['false'],false,sanchezcastejon;PSOE;socialistes_cat,Person;Place;Person,Sanchez;Barcelona;Pugdemon,false,OG☆old school☆,102,237,818,0
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-05T17:14:42.000Z,https://twitter.com/juaniyotecamela/status/1654535099470471168,1654535099470471168,original,false,None,False,es,juaniyotecamela,768440173399015428,"pk no pude nacer nepo baby d barcelona, en vez de, muerto d hambre hijo d inmigrantes!!!!😩",0,1,1,0,222,['false'],0,0,['false'],false,false,Place,barcelona,false,juaniyo🧍🏽‍♂️,227,231,25792,0
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-05T12:00:18.000Z,https://twitter.com/JoseGasolina3/status/1654455981332393986,1654455981332393986,quoted,false,https://twitter.com/gonzalodeoro/status/1654179569060986890,False,es,JoseGasolina3,1249565305367678976,"Esto es el COMUNISMO......

Barcelona tierra de okupas. Ladrones. Inmigración ilegal. 
🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦 https://t.co/IAHA6A5vho",0,0,0,0,8,['false'],0,0,['false'],false,false,Place,Barcelona,false,Jose M.yo si estoy en el GOLOSO🇪🇦🇪🇦🇪🇦🇪🇦🇪,2532,5017,71077,3
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-05T11:43:49.000Z,https://twitter.com/JosepGomar/status/1654451831932608514,1654451831932608514,original,false,None,False,es,JosepGomar,1635264951022436352,Señores lo del barrio del guinardo era de esperar estamos llenos de mierda inmigrantes en toda Barcelona que se vayan a su país solo van llorando pidiendo ayudas y tienen de todo son unos ladrones camellos Barcelona y Nou Barris limpia,0,0,0,0,49,['false'],0,0,['false'],false,false,Place;Place;Place,Barcelona;Barcelona;Nou Barris,false,Jose Gomariz,78,934,204,0
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-05T09:19:17.000Z,https://twitter.com/Radulfus89/status/1654415458278207489,1654415458278207489,replied_to,None,https://gaceta.es/espana/el-candidato-del-pp-a-la-alcaldia-de-barcelona-a-favor-de-empadronar-a-todos-los-inmigrantes-ilegales-20230502-1432/?fbclid=IwAR05NpkBV6eiD2iFt5SXDS7XJsQplaHJ5fEcbXOJnzT7gac1oJMTMWdQing,False,es,Radulfus89,1421894289332781058,"@Javier_Arias89 @danielsirera Claro que sí machote, empadronando a toda la bazofia que entre ilegalmente. Pero vamos, veo que eres un pepero al que le da igual que España se convierta en Marruecos. No tenéis solución y menos un fanático de partido como tú que no junta tres neuronas. https://t.co/7x4mrjYc1I",0,0,0,0,3,['false'],0,0,['false'],false,Javier_Arias89;danielsirera,Place;Place,España;Marruecos,false,Henri de La Rochejaquelein,67,857,66,0
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-05T09:11:06.000Z,https://twitter.com/Radulfus89/status/1654413399156031488,1654413399156031488,replied_to,danielsirera,https://gaceta.es/espana/el-candidato-del-pp-a-la-alcaldia-de-barcelona-a-favor-de-empadronar-a-todos-los-inmigrantes-ilegales-20230502-1432/?fbclid=IwAR05NpkBV6eiD2iFt5SXDS7XJsQplaHJ5fEcbXOJnzT7gac1oJMTMWdQing,False,es,Radulfus89,1421894289332781058,@danielsirera Pero si tú quieres empadronar a toda la morralla ilegal que entre en el país. Además defendéis la satánica agenda 2030. Qué gentuza sois. https://t.co/7x4mrjYc1I,0,0,0,0,10,['false'],0,0,['false'],false,danielsirera,false,false,false,Henri de La Rochejaquelein,67,857,66,0
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-05T08:45:37.000Z,https://twitter.com/Northma14262368/status/1654406986803425282,1654406986803425282,original,false,https://www.tot-hospitalet.cat/esplugues/la-policia-nacional-libera-en-lhospitalet-de-llobregat-a-una-joven-encerrada-bajo-llave-y-agredida-brutalmente-por-su-pareja/,False,es,Northma14262368,1184193921607503879,"La Policía Nacional libera en Barcelona a una ecuatoriana encerrada bajo llave y agredida brutalmente por su pareja, un delincuente Ecuatoriano.Esto pasa por fomentar la inmigración ilegal sin control de países del 3er mundo sin deportas a los delincuentes https://t.co/PJP6bC3rJY",0,0,0,0,21,['false'],0,0,['false'],false,false,Organization;Place,Policía Nacional;Barcelona,false,Northman,2026,4138,72147,4
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-05T07:53:11.000Z,https://twitter.com/Mila87723614/status/1654393791896334336,1654393791896334336,replied_to,None,https://twitter.com/None/status/1654393789698523142,False,es,Mila87723614,1207332036366782464,"Sirera, @danielsirera, diciendo que hay que empadronar a todos los inmigrantes ilegales para que puedan tener ""derechos sociales"", es decir, para que haya que mantenerlos a todos mientras llenan Barcelona y el resto de España de violencia!
En Mayo elegimos entre el 
⬇️⬇️⬇️",4,4,11,0,122,['false'],0,0,['false'],false,danielsirera,Place;Place,Barcelona;España,false,Mila,14444,14604,74559,19
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-05T07:09:36.000Z,https://twitter.com/alvaro7503/status/1654382823552237568,1654382823552237568,replied_to,None,https://twitter.com/None/status/1654380495013019649,False,es,alvaro7503,1006292799396904966,"@itoufik_ @JoanSanchisGar4 @Weimar1945 @Anarcarural No eres de Barcelona verdad? Estamos perdiendo la cultura nacional, nuestros líderes celebran más el Ramadán que la Semana Santa, la inmigración masiva está causando el 80% de todos los crímenes de Barcelona, están cambiando España por Marruecos, eso no es bueno.",1,1,11,0,209,['false'],0,0,['false'],false,itoufik_;JoanSanchisGar4;Weimar1945;Anarcarural,Place;Place;Place;Place;Place;Place,Barcelona;Ramadán;Semana Santa;Barcelona;España;Marruecos,false,Omegar29,16,77,1071,0
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-05T05:33:46.000Z,https://twitter.com/DiegoPinto1/status/1654358703909355526,1654358703909355526,replied_to,None,https://twitter.com/None/status/1654338167380533248,False,es,DiegoPinto1,297917855,"@SimonCab @RTVCes Históricamente el hombre ha migrado siempre por unas circunstancias y otras. Yo no he hablo de país puedes irte a otra comunidad
Por eso Madrid y Barcelona tienen población de todas partes de España.
Me estás diciendo que estás en contra de la inmigración??",0,0,0,0,22,['false'],0,0,['false'],false,SimonCab;RTVCes,Place;Place;Place,Madrid;Barcelona;España,false,Diego Pinto,18,71,570,0
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-05T05:32:38.000Z,https://twitter.com/virgicimas/status/1654358422035341313,1654358422035341313,replied_to,contrastado,https://twitter.com/contrastado/status/1654221629608833024,False,es,virgicimas,276455802,"@contrastado ...pero luego gente que ni vive aquí diciendo que Barcelona es muy segura!

TODOS LOS INMIGRANTES FUERA DE ESPAÑA Y QUE SE PEGUEN TIROS EN SU PAÍS!!!

HAY QUE HACER ALGO YA O ÉSTO NOS EXPLOTARÁ!!!",2,3,4,1,170,['false'],0,0,['false'],false,contrastado,Organization,Barcelona,false,ViryVir,131,1384,2454,0
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-04T22:08:19.000Z,https://twitter.com/Javier_Mompel/status/1654246606114287616,1654246606114287616,replied_to,capTercio,https://twitter.com/capTercio/status/1654187592731054097,False,es,Javier_Mompel,365074789,"@capTercio Todas las ayudas a inmigrantes, máxime en desempleo.

Vaciamos media España y Barcelona en particular en seis meses.",0,0,0,0,22,['false'],0,0,['false'],false,capTercio,Place;Place,España;Barcelona,false,Javier Mompel,305,614,22358,0
2023-05-09 10:36:56.333894,(inmigrantes Barcelona OR inmigración Barcelona) lang:es -is:retweet,2023-05-04T22:07:11.000Z,https://twitter.com/clafmiguelmoren/status/1654246319324643328,1654246319324643328,replied_to,None,https://twitter.com/None/status/1654229629706596352,False,es,clafmiguelmoren,616033756,"@sanchezcastejon @PSOE @socialistes_cat Barcelona gracias a ti y a los independentistas es tierra de nadie, inmigrantes de malas intenciones campando, matando, robando y haciendo lo que les da la gana, colegios llenos de profesores pederastas protegidos por el gobierno, bulliyng, suicidios, acoso, etc. Sin leyes por ti",0,1,5,0,62,['false'],0,0,['false'],false,sanchezcastejon;PSOE;socialistes_cat,Place,Barcelona,false,claf miguel moreno,10,39,1360,0
